date,value
1983-10-01,111250.12585406029
1983-10-02,110485.66410806548
1983-10-03,109703.3195465473
1983-10-04,108791.44691758721
1983-10-05,107926.31404626211
1983-10-06,107156.22277018106
1983-10-07,106319.64155548188
1983-10-08,105493.62822770278
1983-10-09,104612.85638166596
1983-10-10,103725.06584636166
1983-10-11,102848.1808777589
1983-10-12,101961.98089330104
1983-10-13,101234.07226650674
1983-10-14,100787.05594367647
1983-10-15,99975.47277407582
1983-10-16,99131.36368558678
1983-10-17,98219.91308218717
1983-10-18,97399.87965642865
1983-10-19,96760.83334738461
1983-10-20,96140.7087561408
1983-10-21,95418.94435772211
1983-10-22,94628.22795121526
1983-10-23,93865.74556911383
1983-10-24,93496.57907079185
1983-10-25,93123.7501052642
1983-10-26,92545.55329435124
1983-10-27,91970.43185687688
1983-10-28,91333.96572887604
1983-10-29,90645.57903962127
1983-10-30,89890.07637654922
1983-10-31,89139.27318463946
1983-11-01,88371.40134765914
1983-11-02,87596.81882210102
1983-11-03,86817.7122702608
1983-11-04,86071.38431927637
1983-11-05,85352.2108104197
1983-11-06,84585.19570386493
1983-11-07,83772.10706544798
1983-11-08,82909.43977373677
1983-11-09,82102.52310834613
1983-11-10,81327.3623987594
1983-11-11,80878.75985470753
1983-11-12,80552.69195791459
1983-11-13,80006.95570527912
1983-11-14,79617.61960709859
1983-11-15,78954.67448997445
1983-11-16,78542.97848437025
1983-11-17,78254.26989809744
1983-11-18,78075.7486236708
1983-11-19,77799.01176385712
1983-11-20,77127.95388388462
1983-11-21,77182.87190313003
1983-11-22,77123.82716160733
1983-11-23,76970.47494861491
1983-11-24,76813.0890936092
1983-11-25,77270.86678574231
1983-11-26,77530.7223206598
1983-11-27,77699.71577839855
1983-11-28,77855.79344574585
1983-11-29,78553.8771134589
1983-11-30,79086.10682084067
1983-12-01,79710.31403174832
1983-12-02,80141.40886494586
1983-12-03,80475.09645799249
1983-12-04,80759.91664521636
1983-12-05,81007.47463382871
1983-12-06,81549.17385534653
1983-12-07,83709.02922565583
1983-12-08,84886.68626486808
1983-12-09,85794.90536779832
1983-12-10,86481.92378409
1983-12-11,87023.40774939026
1983-12-12,87535.57120498693
1983-12-13,92396.97992312777
1983-12-14,97778.95460448282
1983-12-15,100920.29652798068
1983-12-16,103060.22653290372
1983-12-17,104669.45106996162
1983-12-18,105927.53301774076
1983-12-19,106932.04966337998
1983-12-20,107657.10285330193
1983-12-21,108288.00020393863
1983-12-22,108862.17314278989
1983-12-23,109391.10778485537
1983-12-24,109865.99136370663
1983-12-25,110230.7690214865
1983-12-26,110594.86058998399
1983-12-27,110978.01503026763
1983-12-28,111472.69768947411
1983-12-29,112281.90332618257
1983-12-30,112819.68752074822
1983-12-31,113287.62606531387
1984-01-01,113680.89207911982
1984-01-02,114014.01881292577
1984-01-03,114308.29495673173
1984-01-04,114585.20648795001
1984-01-05,114704.65176134498
1984-01-06,114724.27535466
1984-01-07,114664.20396454436
1984-01-08,114556.9082172482
1984-01-09,114457.76058736892
1984-01-10,114363.26937505622
1984-01-11,114261.43654168586
1984-01-12,114147.78558348537
1984-01-13,114040.83204999975
1984-01-14,113942.07138278153
1984-01-15,114067.33945337949
1984-01-16,114170.16699642896
1984-01-17,114111.77846426032
1984-01-18,114053.59632366593
1984-01-19,113964.55683567755
1984-01-20,113861.43711528581
1984-01-21,113760.47533214629
1984-01-22,113819.65403337748
1984-01-23,113898.55027568653
1984-01-24,113889.10045661707
1984-01-25,114315.05597328444
1984-01-26,114590.27772588561
1984-01-27,114718.26519727998
1984-01-28,114816.26075773721
1984-01-29,114990.11771013658
1984-01-30,115104.62450774765
1984-01-31,115032.68593425342
1984-02-01,115194.93483131132
1984-02-02,115399.67599836922
1984-02-03,115706.34183542713
1984-02-04,116304.15856298018
1984-02-05,116673.55993865945
1984-02-06,116831.93683221345
1984-02-07,116900.51291511001
1984-02-08,116932.69033923997
1984-02-09,116957.99175584405
1984-02-10,116981.67851162096
1984-02-11,116984.6010623827
1984-02-12,117325.70938093588
1984-02-13,117848.76906062475
1984-02-14,119438.36587325027
1984-02-15,124833.41903121921
1984-02-16,128676.60672873123
1984-02-17,130100.26381383251
1984-02-18,130649.99417386335
1984-02-19,130742.07431130263
1984-02-20,130585.50668557918
1984-02-21,130363.67911831808
1984-02-22,129747.60548944579
1984-02-23,129682.58103841546
1984-02-24,130182.94197574483
1984-02-25,130720.94070742314
1984-02-26,131156.90008291206
1984-02-27,131426.46458200554
1984-02-28,131673.54993973696
1984-02-29,131942.79806045766
1984-03-01,131898.0368236595
1984-03-02,131833.77780765932
1984-03-03,131739.35097762992
1984-03-04,131642.16654130214
1984-03-05,131563.417028399
1984-03-06,131585.41447696075
1984-03-07,131541.40210695518
1984-03-08,131564.04494866828
1984-03-09,131754.92303284133
1984-03-10,131841.5486974997
1984-03-11,131911.7544260133
1984-03-12,131966.3486391542
1984-03-13,132020.4604478625
1984-03-14,132175.0689397748
1984-03-15,132258.79942512346
1984-03-16,132311.05580113808
1984-03-17,132460.2936429619
1984-03-18,132593.00022250984
1984-03-19,132877.11442781266
1984-03-20,133189.2689402527
1984-03-21,133946.38836241278
1984-03-22,134969.37448246597
1984-03-23,135746.0772806954
1984-03-24,136393.48419403713
1984-03-25,136964.5188636521
1984-03-26,137465.15276477125
1984-03-27,137881.26567802206
1984-03-28,138267.99388590804
1984-03-29,138652.8728403248
1984-03-30,139016.2640058764
1984-03-31,139345.5401139677
1984-04-01,139693.3413149404
1984-04-02,140063.93626161214
1984-04-03,140200.0
1984-04-04,140200.0
1984-04-05,140200.0
1984-04-06,140200.0
1984-04-07,140200.0
1984-04-08,140200.0
1984-04-09,140200.0
1984-04-10,140200.0
1984-04-11,140200.0
1984-04-12,140200.0
1984-04-13,140200.0
1984-04-14,140200.0
1984-04-15,140200.0
1984-04-16,140200.0
1984-04-17,140200.0
1984-04-18,140200.0
1984-04-19,140200.0
1984-04-20,140200.0
1984-04-21,140200.0
1984-04-22,140200.0
1984-04-23,140200.0
1984-04-24,140200.0
1984-04-25,140200.0
1984-04-26,140200.0
1984-04-27,140200.0
1984-04-28,140200.0
1984-04-29,140200.0
1984-04-30,140200.0
1984-05-01,140200.0
1984-05-02,140200.0
1984-05-03,140200.0
1984-05-04,140200.0
1984-05-05,140200.0
1984-05-06,140200.0
1984-05-07,140200.0
1984-05-08,140200.0
1984-05-09,140200.0
1984-05-10,140200.0
1984-05-11,140200.0
1984-05-12,140200.0
1984-05-13,140200.0
1984-05-14,140200.0
1984-05-15,140200.0
1984-05-16,140200.0
1984-05-17,140200.0
1984-05-18,140200.0
1984-05-19,140200.0
1984-05-20,140200.0
1984-05-21,140200.0
1984-05-22,140200.0
1984-05-23,140200.0
1984-05-24,140200.0
1984-05-25,140200.0
1984-05-26,140200.0
1984-05-27,140200.0
1984-05-28,140200.0
1984-05-29,140200.0
1984-05-30,140200.0
1984-05-31,140200.0
1984-06-01,140200.0
1984-06-02,140200.0
1984-06-03,140200.0
1984-06-04,140200.0
1984-06-05,140200.0
1984-06-06,140200.0
1984-06-07,140200.0
1984-06-08,140200.0
1984-06-09,140200.0
1984-06-10,140185.30088697074
1984-06-11,140123.40238084894
1984-06-12,140033.78320982083
1984-06-13,139926.7587296396
1984-06-14,139709.89158338011
1984-06-15,139456.60400367188
1984-06-16,139275.0922982476
1984-06-17,139072.00983718832
1984-06-18,138780.46088773845
1984-06-19,138631.03802639083
1984-06-20,138418.97051955867
1984-06-21,137989.6354242961
1984-06-22,137675.01126620476
1984-06-23,137386.63459974775
1984-06-24,137133.64247238394
1984-06-25,137029.34796435252
1984-06-26,136776.07210419286
1984-06-27,136406.78606022516
1984-06-28,136182.57333475765
1984-06-29,135855.91221125645
1984-06-30,135567.88868677334
1984-07-01,135387.84318676495
1984-07-02,135220.80005154936
1984-07-03,135194.24012277316
1984-07-04,135310.02045983105
1984-07-05,135413.63664688895
1984-07-06,135303.91191252714
1984-07-07,135613.6165886736
1984-07-08,135646.43330536693
1984-07-09,135464.27729417515
1984-07-10,135120.78295161633
1984-07-11,134797.7845339739
1984-07-12,134588.87742975872
1984-07-13,134283.19169816503
1984-07-14,133932.61640699307
1984-07-15,133565.80009406
1984-07-16,133267.99889157971
1984-07-17,132958.73898770622
1984-07-18,132795.66564094604
1984-07-19,132638.31244116699
1984-07-20,132300.85474993358
1984-07-21,132100.04116979602
1984-07-22,131940.1000190351
1984-07-23,131736.28409519925
1984-07-24,131542.95128016043
1984-07-25,131327.16041665926
1984-07-26,131096.10891569575
1984-07-27,130822.56119278127
1984-07-28,130651.1199885997
1984-07-29,130447.89852955438
1984-07-30,130225.90228245725
1984-07-31,129979.10920098788
1984-08-01,129645.55101274865
1984-08-02,129332.04672384367
1984-08-03,128974.27104582997
1984-08-04,128610.52839990194
1984-08-05,128239.3255167915
1984-08-06,127870.7989343542
1984-08-07,127436.01173539551
1984-08-08,126990.59809198472
1984-08-09,126536.02570690021
1984-08-10,126063.15351626503
1984-08-11,125637.10642315187
1984-08-12,125243.17618159884
1984-08-13,124972.9599528317
1984-08-14,124558.27701021139
1984-08-15,124297.026660114
1984-08-16,123983.16237967504
1984-08-17,123654.09534134605
1984-08-18,123252.02736847817
1984-08-19,122833.11405715747
1984-08-20,122542.62439062067
1984-08-21,122163.95644485847
1984-08-22,121726.13766901231
1984-08-23,121383.48401013267
1984-08-24,121088.90757487633
1984-08-25,120708.9864019693
1984-08-26,120258.16283253663
1984-08-27,119785.32481985072
1984-08-28,119255.6217411168
1984-08-29,118703.76400360849
1984-08-30,118156.9960668613
1984-08-31,117744.28435103517
1984-09-01,117292.98088920467
1984-09-02,116739.11298947314
1984-09-03,116216.47166029338
1984-09-04,115875.44508932657
1984-09-05,115480.47603006478
1984-09-06,114990.64527288845
1984-09-07,114444.76855343019
1984-09-08,113873.44918882826
1984-09-09,113283.75220591106
1984-09-10,112683.29194094543
1984-09-11,112088.9512334063
1984-09-12,111504.95380753631
1984-09-13,111102.31129465695
1984-09-14,110558.90918130612
1984-09-15,109977.62011627064
1984-09-16,109435.73210321706
1984-09-17,108771.26162573176
1984-09-18,108230.12695297107
1984-09-19,107673.57604452028
1984-09-20,106957.77510906114
1984-09-21,106335.50759344011
1984-09-22,105687.4112322419
1984-09-23,105021.03507258206
1984-09-24,104266.83051961304
1984-09-25,103684.98878535948
1984-09-26,103078.41535641247
1984-09-27,102350.72203945198
1984-09-28,101713.94637815854
1984-09-29,101092.42179058128
1984-09-30,100791.171258434
1984-10-01,100352.51774669634
1984-10-02,99802.67113895925
1984-10-03,99221.24972544803
1984-10-04,98636.1175053205
1984-10-05,97985.58120088263
1984-10-06,97440.16167059683
1984-10-07,97105.55232226232
1984-10-08,96689.29168472587
1984-10-09,96276.63246673443
1984-10-10,95927.23670688829
1984-10-11,95577.03612753854
1984-10-12,94965.24352817128
