date,value
1983-10-01,12496.11417679842
1983-10-02,12418.576731459132
1983-10-03,12340.753978119843
1983-10-04,12262.413684780553
1983-10-05,12183.382818441263
1983-10-06,12105.155695101974
1983-10-07,12030.845327762685
1983-10-08,11956.536392423395
1983-10-09,11881.328368084107
1983-10-10,11804.217542744818
1983-10-11,11725.292431405529
1983-10-12,11646.59222876624
1983-10-13,11572.65661642695
1983-10-14,11498.70680008766
1983-10-15,11423.394003748372
1983-10-16,11346.186462409083
1983-10-17,11268.081146069793
1983-10-18,11189.670338730504
1983-10-19,11112.982438391215
1983-10-20,11036.752560051926
1983-10-21,10959.416361712636
1983-10-22,10881.362720373347
1983-10-23,10803.660324034057
1983-10-24,10739.171095694768
1983-10-25,10674.351221355479
1983-10-26,10605.412730016189
1983-10-27,10534.066434676899
1983-10-28,10460.19023833761
1983-10-29,10384.26945399832
1983-10-30,10306.91289665903
1983-10-31,10229.034358319741
1983-11-01,10151.093608980453
1983-11-02,10073.147560641164
1983-11-03,9995.170282301875
1983-11-04,9918.850838962586
1983-11-05,9842.926518623297
1983-11-06,9765.705857284007
1983-11-07,9688.159999944717
1983-11-08,9610.519865605427
1983-11-09,9532.885777266138
1983-11-10,9458.835342926848
1983-11-11,9399.37023558756
1983-11-12,9344.51425324827
1983-11-13,9281.56118490898
1983-11-14,9213.78449856969
1983-11-15,9146.4558502304
1983-11-16,9092.316221891111
1983-11-17,9038.688278551823
1983-11-18,8978.345830212533
1983-11-19,8913.968681873244
1983-11-20,8846.305412533955
1983-11-21,8800.018999194666
1983-11-22,8751.595393855378
1983-11-23,8696.425589516088
1983-11-24,8637.519804176798
1983-11-25,8625.50207283751
1983-11-26,8615.39652149822
1983-11-27,8585.03847515893
1983-11-28,8543.43514381964
1983-11-29,8513.058142480351
1983-11-30,8476.147259141062
1983-12-01,8428.389413801773
1983-12-02,8372.779980462485
1983-12-03,8316.177282123195
1983-12-04,8274.302240783905
1983-12-05,8244.313651444616
1983-12-06,8233.439780105327
1983-12-07,8263.281978766037
1983-12-08,8244.678157426748
1983-12-09,8206.22276608746
1983-12-10,8160.55288474817
1983-12-11,8108.898299408881
1983-12-12,8062.908974069592
